window_id,timestamp,symbol,visual_regime,regime_type,volatility,trend_strength,high,low,close,volume,is_correct
1529,1778036880,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000167,0.0010,28288.50,28282.75,28285.00,80,True
1530,1778036940,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000162,0.0008,28288.00,28284.00,28288.00,42,True
1531,1778037000,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000162,0.0005,28293.50,28288.00,28290.50,108,True
1532,1778037060,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000160,0.0004,28292.50,28289.50,28290.75,56,True
1533,1778037120,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000175,0.0008,28301.50,28290.75,28299.00,148,False
1534,1778037180,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000175,0.0015,28300.50,28296.50,28300.50,94,False
1535,1778037240,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000179,0.0022,28309.00,28300.75,28305.00,162,False
1536,1778037300,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000179,0.0028,28305.50,28302.50,28305.00,107,False
1537,1778037360,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000174,0.0034,28306.25,28301.75,28302.75,45,False
1538,1778037420,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000174,0.0033,28304.00,28299.00,28300.75,63,False
1539,1778037480,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000180,0.0034,28308.00,28301.00,28306.00,78,False
1540,1778037540,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000182,0.0029,28307.00,28300.50,28300.75,85,False
1541,1778037600,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000188,0.0026,28304.75,28301.50,28304.00,26,False
1542,1778037660,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000192,0.0023,28304.25,28300.25,28301.25,60,False
1543,1778037720,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000189,0.0022,28302.50,28297.75,28301.00,48,True
1544,1778037780,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000190,0.0016,28303.50,28299.00,28301.00,48,True
1545,1778037840,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000194,0.0018,28307.75,28300.75,28307.25,60,True
1546,1778037900,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000209,0.0021,28316.00,28307.00,28314.25,251,False
1547,1778037960,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000191,0.0026,28316.00,28312.25,28315.00,70,False
1548,1778038020,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000194,0.0033,28318.50,28313.50,28317.25,150,False
1549,1778038080,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000188,0.0041,28322.50,28316.25,28321.75,144,False
1550,1778038140,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000187,0.0045,28323.50,28321.00,28322.25,81,False
1551,1778038200,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000188,0.0047,28326.75,28321.50,28325.75,79,False
1552,1778038260,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000186,0.0049,28327.75,28323.75,28327.00,87,False
1553,1778038320,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000188,0.0048,28327.75,28319.75,28321.75,133,False
1554,1778038380,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000181,0.0046,28324.50,28320.75,28323.50,128,False
1555,1778038440,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000180,0.0043,28325.25,28321.75,28323.00,121,False
1556,1778038500,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000189,0.0041,28330.00,28322.25,28329.75,76,False
1557,1778038560,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000192,0.0038,28332.00,28326.25,28329.50,144,False
1558,1778038620,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000200,0.0041,28334.50,28326.50,28334.00,91,False
1559,1778038680,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000198,0.0041,28334.00,28328.00,28329.00,135,False
1560,1778038740,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000188,0.0040,28332.00,28326.75,28329.50,71,False
1561,1778038800,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000187,0.0034,28330.00,28326.75,28326.75,56,False
1562,1778038860,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000192,0.0025,28327.00,28320.25,28321.25,98,False
1563,1778038920,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000185,0.0014,28325.00,28321.75,28324.50,48,True
1564,1778038980,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000186,0.0007,28325.50,28322.75,28325.50,19,True
1565,1778039040,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000179,0.0001,28326.75,28324.25,28325.25,54,True
1566,1778039100,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000183,0.0004,28325.00,28319.50,28321.00,48,False
1567,1778039160,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000176,0.0007,28320.50,28316.00,28317.50,72,False
1568,1778039220,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000177,0.0014,28318.50,28314.25,28314.25,51,False
1569,1778039280,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000179,0.0020,28316.00,28311.75,28314.75,66,False
1570,1778039340,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000177,0.0029,28315.75,28308.75,28309.25,66,False
1571,1778039400,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000176,0.0035,28313.00,28307.75,28309.50,66,False
1572,1778039460,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000169,0.0035,28314.75,28310.00,28313.50,54,False
1573,1778039520,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000167,0.0035,28316.50,28311.25,28311.75,93,False
1574,1778039580,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000170,0.0032,28317.75,28311.50,28317.25,57,False
1575,1778039640,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000175,0.0028,28316.75,28312.00,28312.25,56,False
1576,1778039700,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000174,0.0020,28318.00,28311.50,28317.50,72,True
1577,1778039760,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000183,0.0018,28317.25,28310.25,28312.75,54,True
1578,1778039820,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000187,0.0011,28316.50,28312.00,28316.50,35,True
1579,1778039880,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000190,0.0011,28316.25,28313.00,28313.50,41,True
1580,1778039940,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000182,0.0008,28314.75,28312.25,28312.25,18,True
1581,1778040000,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000179,0.0010,28315.50,28311.50,28311.50,51,False
1582,1778040060,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000177,0.0009,28313.50,28310.25,28312.00,45,False
1583,1778040120,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000180,0.0007,28317.50,28313.25,28316.25,58,False
1584,1778040180,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000168,0.0003,28318.25,28315.75,28317.00,65,True
1585,1778040240,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000164,0.0002,28319.75,28316.25,28317.50,54,False
1586,1778040300,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000160,0.0006,28319.50,28315.75,28316.75,36,False
1587,1778040360,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000163,0.0013,28323.25,28317.00,28322.75,73,False
1588,1778040420,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000154,0.0015,28322.75,28320.25,28321.75,76,False
1589,1778040480,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000156,0.0016,28324.50,28318.25,28318.50,104,False
1590,1778040540,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000154,0.0017,28323.00,28317.25,28322.00,58,False
1591,1778040600,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000146,0.0017,28323.75,28320.00,28320.25,24,False
1592,1778040660,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000153,0.0012,28321.25,28314.00,28315.50,71,False
1593,1778040720,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000154,0.0008,28319.75,28315.50,28317.25,72,False
1594,1778040780,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000160,0.0008,28319.00,28314.25,28319.00,59,True
1595,1778040840,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000165,0.0007,28324.25,28318.50,28324.25,57,False
1596,1778040900,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000166,0.0008,28327.25,28323.25,28323.50,69,False
1597,1778040960,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000163,0.0011,28324.00,28319.75,28320.50,37,False
1598,1778041020,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000165,0.0013,28322.75,28319.75,28322.50,31,False
1599,1778041080,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000163,0.0013,28323.50,28320.75,28320.75,33,False
1600,1778041140,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000157,0.0010,28322.25,28320.75,28322.25,12,False
1601,1778041200,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000151,0.0008,28323.25,28319.00,28323.25,30,False
1602,1778041260,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000155,0.0008,28327.25,28323.25,28324.75,49,False
1603,1778041320,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000146,0.0009,28326.25,28323.50,28325.50,41,False
1604,1778041380,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000139,0.0009,28325.00,28322.50,28322.50,27,False
1605,1778041440,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000137,0.0010,28325.25,28323.00,28325.00,18,False
1606,1778041500,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000137,0.0008,28325.75,28318.50,28321.25,56,False
1607,1778041560,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000134,0.0007,28324.50,28321.75,28324.50,26,False
1608,1778041620,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000141,0.0008,28331.00,28323.75,28329.25,141,False
1609,1778041680,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000141,0.0010,28327.75,28323.25,28327.50,101,False
1610,1778041740,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000139,0.0011,28330.00,28326.75,28327.75,55,False
1611,1778041800,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000136,0.0015,28329.75,28327.00,28329.50,42,False
1612,1778041860,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000136,0.0017,28331.25,28328.00,28329.75,53,False
1613,1778041920,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000142,0.0014,28332.25,28327.00,28328.50,56,False
1614,1778041980,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000146,0.0014,28331.25,28328.25,28330.50,44,False
1615,1778042040,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000158,0.0011,28330.50,28321.75,28322.50,115,False
1616,1778042100,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000166,0.0005,28326.75,28319.50,28321.00,111,True
1617,1778042160,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000178,0.0000,28322.50,28315.00,28322.50,126,False
1618,1778042220,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000179,0.0005,28322.00,28319.00,28321.25,66,False
1619,1778042280,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000194,0.0013,28322.00,28313.25,28318.75,80,False
1620,1778042340,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000185,0.0015,28320.00,28316.50,28318.25,69,False
1621,1778042400,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000183,0.0015,28320.25,28317.50,28320.25,34,False
1622,1778042520,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000186,0.0016,28322.00,28313.75,28320.25,120,False
1623,1778042580,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000178,0.0015,28322.00,28319.00,28322.00,25,False
1624,1778042640,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000184,0.0010,28327.25,28321.75,28326.25,99,True
1625,1778042700,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000186,0.0004,28329.25,28325.75,28328.75,58,True
1626,1778042760,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000192,0.0003,28332.50,28327.00,28332.50,71,False
1627,1778042820,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000196,0.0013,28339.25,28332.25,28338.00,241,False
1628,1778042880,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000199,0.0023,28340.50,28336.25,28338.50,105,False
1629,1778042940,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000187,0.0031,28340.25,28336.50,28340.00,91,False
1630,1778043000,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000187,0.0037,28344.00,28336.75,28341.50,201,False
1631,1778043060,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000182,0.0041,28343.50,28337.75,28340.00,91,False
1632,1778043120,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000181,0.0039,28340.00,28337.00,28337.75,100,False
1633,1778043180,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000169,0.0039,28341.75,28337.75,28341.75,62,False
1634,1778043240,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000169,0.0038,28344.50,28341.00,28341.00,94,False
1635,1778043300,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000170,0.0035,28342.50,28339.25,28341.50,42,False
1636,1778043360,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000159,0.0032,28342.75,28339.00,28341.50,51,False
1637,1778043420,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000162,0.0031,28343.25,28339.00,28340.00,60,False
1638,1778043480,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000157,0.0025,28342.00,28338.50,28338.50,34,True
1639,1778043540,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000164,0.0018,28341.25,28335.00,28335.50,104,True
1640,1778043600,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000161,0.0012,28338.50,28334.00,28337.75,81,True
1641,1778043660,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000168,0.0002,28338.25,28328.75,28329.75,160,True
1642,1778043720,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000171,0.0006,28334.25,28328.75,28330.50,93,False
1643,1778043780,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000180,0.0010,28336.00,28328.75,28336.00,82,False
1644,1778043840,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000176,0.0010,28341.25,28335.50,28339.75,62,False
1645,1778043900,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000180,0.0009,28344.25,28337.00,28341.50,96,False
1646,1778043960,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000185,0.0004,28343.75,28338.75,28338.75,43,True
1647,1778044020,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000183,0.0003,28342.25,28338.75,28342.25,29,False
1648,1778044080,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000193,0.0010,28348.00,28340.75,28348.00,172,False
1649,1778044140,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000193,0.0013,28348.00,28344.75,28345.75,92,False
1650,1778044200,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000195,0.0014,28347.00,28342.50,28343.00,35,False
1651,1778044260,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000192,0.0017,28345.50,28342.25,28344.50,26,False
1652,1778044320,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000190,0.0018,28345.25,28342.50,28344.75,29,False
1653,1778044380,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000182,0.0017,28347.75,28345.00,28347.75,44,False
1654,1778044440,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000191,0.0014,28349.00,28341.00,28342.50,36,False
1655,1778044500,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000198,0.0009,28341.75,28330.25,28333.00,187,True
1656,1778044560,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000203,0.0001,28333.50,28326.00,28330.25,180,True
1657,1778044620,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000198,0.0006,28335.00,28329.75,28333.25,56,False
1658,1778044680,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000198,0.0015,28335.25,28329.50,28334.50,82,False
1659,1778044740,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000188,0.0020,28337.25,28334.00,28335.75,62,False
1660,1778044800,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000182,0.0018,28337.50,28335.00,28335.00,34,False
1661,1778044860,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000180,0.0015,28337.75,28335.00,28336.00,27,False
1662,1778044920,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000177,0.0016,28336.75,28330.50,28331.50,72,False
1663,1778044980,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000178,0.0018,28333.50,28329.75,28331.50,44,False
1664,1778045040,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000182,0.0016,28337.50,28331.75,28337.50,32,True
1665,1778045100,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000183,0.0012,28341.25,28337.75,28341.25,84,True
1666,1778045160,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000187,0.0008,28345.00,28340.75,28342.00,77,True
1667,1778045220,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000192,0.0001,28346.75,28342.75,28345.00,61,False
1668,1778045280,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000179,0.0012,28348.00,28345.00,28347.50,42,False
1669,1778045340,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000159,0.0018,28346.00,28343.25,28346.00,68,False
1670,1778045400,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000153,0.0020,28347.25,28342.00,28344.25,63,False
1671,1778045460,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000163,0.0019,28344.00,28335.00,28338.50,162,False
1672,1778045520,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000159,0.0014,28339.75,28335.75,28336.50,62,False
1673,1778045580,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000160,0.0010,28340.00,28336.25,28339.00,43,True
1674,1778045640,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000170,0.0004,28343.00,28336.75,28336.75,38,True
1675,1778045700,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000184,0.0000,28339.50,28331.00,28339.00,168,False
1676,1778045760,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000184,0.0003,28340.50,28334.25,28337.00,79,False
1677,1778045820,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000187,0.0002,28340.25,28335.25,28339.50,45,False
1678,1778045880,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000183,0.0004,28339.00,28335.25,28335.75,21,False
1679,1778045940,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000186,0.0003,28340.25,28335.25,28339.25,45,False
1680,1778046000,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000181,0.0004,28339.00,28336.75,28339.00,37,True
1681,1778046060,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000176,0.0002,28340.25,28337.75,28339.75,20,True
1682,1778046120,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000180,0.0004,28341.00,28336.50,28339.75,44,True
1683,1778046180,NQM6.CME@RITHMIC,TREND_UP,RANGE,0.000180,0.0000,28344.25,28340.50,28343.25,50,True
1684,1778046240,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000173,0.0002,28345.25,28342.75,28344.75,69,False
1685,1778046300,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000163,0.0007,28349.25,28344.25,28348.00,78,False
1686,1778046360,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000162,0.0011,28348.50,28344.75,28345.50,59,False
1687,1778046420,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000159,0.0016,28348.00,28345.25,28347.00,35,False
1688,1778046480,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000151,0.0019,28349.75,28346.75,28349.00,44,False
1689,1778046540,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000140,0.0022,28352.75,28348.50,28348.50,113,False
1690,1778046600,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000137,0.0024,28353.50,28348.75,28353.25,64,False
1691,1778046660,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000134,0.0025,28353.50,28349.75,28350.75,51,False
1692,1778046720,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000136,0.0024,28351.25,28346.25,28347.50,83,False
1693,1778046780,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000132,0.0021,28347.50,28344.00,28346.75,72,False
1694,1778046840,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000138,0.0017,28351.00,28346.25,28346.25,62,False
1695,1778046900,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000147,0.0013,28352.00,28345.75,28350.50,70,False
1696,1778046960,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000159,0.0013,28358.00,28349.00,28354.50,306,False
1697,1778047020,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000165,0.0016,28357.00,28350.00,28356.25,97,False
1698,1778047080,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000168,0.0020,28358.25,28354.50,28357.25,67,False
1699,1778047140,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000168,0.0023,28359.75,28354.75,28355.00,79,False
1700,1778047200,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000196,0.0031,28368.25,28353.50,28368.25,298,False
1701,1778047260,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000206,0.0032,28369.00,28362.25,28363.00,120,False
1702,1778047320,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000213,0.0033,28367.00,28361.25,28363.00,99,False
1703,1778047380,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000223,0.0032,28366.00,28357.75,28359.00,154,False
1704,1778047440,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000226,0.0029,28359.75,28353.50,28354.50,107,False
1705,1778047500,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000251,0.0015,28356.50,28343.00,28348.25,199,True
1706,1778047560,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000253,0.0003,28350.00,28344.00,28345.25,122,True
1707,1778047620,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000265,0.0013,28345.50,28337.25,28338.75,111,False
1708,1778047680,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000273,0.0027,28343.00,28335.25,28336.25,113,False
1709,1778047740,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000271,0.0036,28340.75,28335.25,28338.75,73,False
1710,1778047800,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000263,0.0043,28340.00,28334.00,28334.00,43,False
1711,1778047860,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000260,0.0048,28338.50,28332.75,28333.25,76,False
1712,1778047920,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000270,0.0052,28334.00,28326.25,28327.50,121,False
1713,1778047980,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000277,0.0052,28334.75,28327.25,28333.00,117,False
1714,1778048040,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000250,0.0053,28336.00,28332.00,28334.75,92,False
1715,1778048100,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000249,0.0050,28335.75,28329.25,28334.00,120,False
1716,1778048160,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000252,0.0049,28333.50,28327.00,28329.00,90,False
1717,1778048220,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000248,0.0044,28331.25,28324.75,28326.25,72,False
1718,1778048280,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000245,0.0042,28329.50,28324.25,28328.50,70,False
1719,1778048340,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000225,0.0044,28329.50,28324.00,28325.50,62,False
1720,1778048400,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000224,0.0042,28326.75,28321.25,28325.00,125,False
1721,1778048460,NQM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000224,0.0041,28326.25,28318.00,28320.50,214,False
1722,1778048520,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000214,0.0037,28323.00,28319.00,28322.00,51,False
1723,1778048580,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000214,0.0033,28327.25,28322.50,28326.00,68,False
1724,1778048640,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000222,0.0024,28335.25,28326.50,28332.50,116,False
1725,1778048700,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000217,0.0017,28334.00,28330.00,28330.00,61,True
1726,1778048760,NQM6.CME@RITHMIC,BALANCE,RANGE,0.000210,0.0006,28334.00,28329.25,28334.00,37,True
1727,1778048820,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000206,0.0002,28333.25,28328.00,28330.25,59,False
1728,1778048880,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000215,0.0009,28337.50,28330.00,28336.75,63,False
1729,1778048940,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000216,0.0009,28336.50,28329.75,28329.75,77,False
1730,1778049000,NQM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000212,0.0011,28334.50,28329.25,28332.25,86,False
1731,1778049060,NQM6.CME@RITHMIC,BALANCE,UPTREND,0.000221,0.0008,28335.00,28325.00,28328.75,103,False
1732,1778049120,NQM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000230,0.0003,28330.25,28321.25,28321.75,85,True
1733,1778049180,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000229,0.0006,28326.50,28321.50,28322.00,71,False
1734,1778049240,NQM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000230,0.0006,28327.25,28321.25,28326.75,74,False
1735,1778049300,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000216,0.0009,28327.50,28324.75,28327.25,64,False
1736,1778049360,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000218,0.0009,28331.75,28327.00,28327.75,60,False
1737,1778049420,NQM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000217,0.0004,28332.00,28327.25,28329.75,31,False
1738,1778049480,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000201,0.0003,28332.50,28329.50,28332.50,31,False
1739,1778049540,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000211,0.0009,28340.50,28333.50,28339.50,176,False
1740,1778049600,NQM6.CME@RITHMIC,TREND_UP,UPTREND,0.000209,0.0016,28341.75,28338.00,28340.75,86,False
